0,1,2,3,4,5,6,7,8
14,miRNA,101030061,101030083,+,MIMAT0015049,MIMAT0015049,Name=hsa-miR-1193,Derives_from=MI0014205
14,miRNA_primary_transcript,101031987,101032064,+,MI0005565,MI0005565,Name=hsa-mir-543,
14,miRNA,101032033,101032054,+,MIMAT0004954,MIMAT0004954,Name=hsa-miR-543,Derives_from=MI0005565
14,miRNA_primary_transcript,101033755,101033836,+,MI0003135,MI0003135,Name=hsa-mir-495,
14,miRNA,101033804,101033825,+,MIMAT0002817,MIMAT0002817,Name=hsa-miR-495-3p,Derives_from=MI0003135
14,miRNA,101033768,101033789,+,MIMAT0022924,MIMAT0022924,Name=hsa-miR-495-5p,Derives_from=MI0003135
14,miRNA_primary_transcript,101039690,101039755,+,MI0000776,MI0000776,Name=hsa-mir-376c,
14,miRNA,101039732,101039752,+,MIMAT0000720,MIMAT0000720,Name=hsa-miR-376c-3p,Derives_from=MI0000776
14,miRNA,101039694,101039714,+,MIMAT0022861,MIMAT0022861,Name=hsa-miR-376c-5p,Derives_from=MI0000776
14,miRNA_primary_transcript,101040069,101040148,+,MI0003529,MI0003529,Name=hsa-mir-376a-2,
14,miRNA,101040118,101040138,+,MIMAT0000729,MIMAT0000729,Name=hsa-miR-376a-3p,Derives_from=MI0003529
14,miRNA,101040080,101040100,+,MIMAT0022928,MIMAT0022928,Name=hsa-miR-376a-2-5p,Derives_from=MI0003529
14,miRNA_primary_transcript,101040219,101040299,+,MI0003676,MI0003676,Name=hsa-mir-654,
14,miRNA,101040234,101040255,+,MIMAT0003330,MIMAT0003330,Name=hsa-miR-654-5p,Derives_from=MI0003676
14,miRNA,101040269,101040290,+,MIMAT0004814,MIMAT0004814,Name=hsa-miR-654-3p,Derives_from=MI0003676
14,miRNA_primary_transcript,101040436,101040535,+,MI0002466,MI0002466,Name=hsa-mir-376b,
14,miRNA,101040497,101040518,+,MIMAT0002172,MIMAT0002172,Name=hsa-miR-376b-3p,Derives_from=MI0002466
14,miRNA,101040459,101040480,+,MIMAT0022923,MIMAT0022923,Name=hsa-miR-376b-5p,Derives_from=MI0002466
14,miRNA_primary_transcript,101040782,101040849,+,MI0000784,MI0000784,Name=hsa-mir-376a-1,
14,miRNA,101040788,101040809,+,MIMAT0003386,MIMAT0003386,Name=hsa-miR-376a-5p,Derives_from=MI0000784
14,miRNA,101040825,101040845,+,MIMAT0000729_1,MIMAT0000729,Name=hsa-miR-376a-3p,Derives_from=MI0000784
14,miRNA_primary_transcript,101041363,101041445,+,MI0005525,MI0005525,Name=hsa-mir-300,
14,miRNA,101041414,101041435,+,MIMAT0004903,MIMAT0004903,Name=hsa-miR-300,Derives_from=MI0005525
14,miRNA_primary_transcript,101042977,101043062,+,MI0003844,MI0003844,Name=hsa-mir-1185-1,
14,miRNA,101042991,101043011,+,MIMAT0005798,MIMAT0005798,Name=hsa-miR-1185-5p,Derives_from=MI0003844
14,miRNA,101043029,101043050,+,MIMAT0022838,MIMAT0022838,Name=hsa-miR-1185-1-3p,Derives_from=MI0003844
14,miRNA_primary_transcript,101044198,101044283,+,MI0003821,MI0003821,Name=hsa-mir-1185-2,
14,miRNA,101044212,101044232,+,MIMAT0005798_1,MIMAT0005798,Name=hsa-miR-1185-5p,Derives_from=MI0003821
14,miRNA,101044250,101044271,+,MIMAT0022713,MIMAT0022713,Name=hsa-miR-1185-2-3p,Derives_from=MI0003821
14,miRNA_primary_transcript,101045920,101045994,+,MI0000789,MI0000789,Name=hsa-mir-381,
14,miRNA,101045968,101045989,+,MIMAT0000736,MIMAT0000736,Name=hsa-miR-381-3p,Derives_from=MI0000789
14,miRNA,101045927,101045948,+,MIMAT0022862,MIMAT0022862,Name=hsa-miR-381-5p,Derives_from=MI0000789
14,miRNA_primary_transcript,101046455,101046538,+,MI0003530,MI0003530,Name=hsa-mir-487b,
14,miRNA,101046505,101046526,+,MIMAT0003180,MIMAT0003180,Name=hsa-miR-487b-3p,Derives_from=MI0003530
14,miRNA,101046469,101046490,+,MIMAT0026614,MIMAT0026614,Name=hsa-miR-487b-5p,Derives_from=MI0003530
14,miRNA_primary_transcript,101047321,101047398,+,MI0003514,MI0003514,Name=hsa-mir-539,
14,miRNA,101047329,101047350,+,MIMAT0003163,MIMAT0003163,Name=hsa-miR-539-5p,Derives_from=MI0003514
14,miRNA,101047369,101047390,+,MIMAT0022705,MIMAT0022705,Name=hsa-miR-539-3p,Derives_from=MI0003514
14,miRNA_primary_transcript,101047901,101047979,+,MI0005540,MI0005540,Name=hsa-mir-889,
14,miRNA,101047949,101047969,+,MIMAT0004921,MIMAT0004921,Name=hsa-miR-889-3p,Derives_from=MI0005540
14,miRNA,101047911,101047932,+,MIMAT0026719,MIMAT0026719,Name=hsa-miR-889-5p,Derives_from=MI0005540
14,miRNA_primary_transcript,101048658,101048748,+,MI0003515,MI0003515,Name=hsa-mir-544a,
14,miRNA,101048712,101048733,+,MIMAT0003164,MIMAT0003164,Name=hsa-miR-544a,Derives_from=MI0003515
14,miRNA_primary_transcript,101049550,101049646,+,MI0003677,MI0003677,Name=hsa-mir-655,
14,miRNA,101049610,101049631,+,MIMAT0003331,MIMAT0003331,Name=hsa-miR-655-3p,Derives_from=MI0003677
14,miRNA,101049572,101049593,+,MIMAT0026626,MIMAT0026626,Name=hsa-miR-655-5p,Derives_from=MI0003677
14,miRNA_primary_transcript,101052446,101052525,+,MI0002471,MI0002471,Name=hsa-mir-487a,
14,miRNA,101052494,101052515,+,MIMAT0002178,MIMAT0002178,Name=hsa-miR-487a-3p,Derives_from=MI0002471
14,miRNA,101052458,101052479,+,MIMAT0026559,MIMAT0026559,Name=hsa-miR-487a-5p,Derives_from=MI0002471
14,miRNA_primary_transcript,101054306,101054381,+,MI0000790,MI0000790,Name=hsa-mir-382,
14,miRNA,101054316,101054337,+,MIMAT0000737,MIMAT0000737,Name=hsa-miR-382-5p,Derives_from=MI0000790
14,miRNA,101054352,101054372,+,MIMAT0022697,MIMAT0022697,Name=hsa-miR-382-3p,Derives_from=MI0000790
14,miRNA_primary_transcript,101054687,101054759,+,MI0000474,MI0000474,Name=hsa-mir-134,
14,miRNA,101054694,101054715,+,MIMAT0000447,MIMAT0000447,Name=hsa-miR-134-5p,Derives_from=MI0000474
14,miRNA,101054732,101054754,+,MIMAT0026481,MIMAT0026481,Name=hsa-miR-134-3p,Derives_from=MI0000474
14,miRNA_primary_transcript,101055258,101055323,+,MI0003761,MI0003761,Name=hsa-mir-668,
14,miRNA,101055300,101055322,+,MIMAT0003881,MIMAT0003881,Name=hsa-miR-668-3p,Derives_from=MI0003761
14,miRNA,101055264,101055282,+,MIMAT0026636,MIMAT0026636,Name=hsa-miR-668-5p,Derives_from=MI0003761
14,miRNA_primary_transcript,101055419,101055491,+,MI0002469,MI0002469,Name=hsa-mir-485,
14,miRNA,101055427,101055448,+,MIMAT0002175,MIMAT0002175,Name=hsa-miR-485-5p,Derives_from=MI0002469
14,miRNA,101055464,101055485,+,MIMAT0002176,MIMAT0002176,Name=hsa-miR-485-3p,Derives_from=MI0002469
14,miRNA_primary_transcript,101056219,101056300,+,MI0014206,MI0014206,Name=hsa-mir-323b,
14,miRNA,101056233,101056255,+,MIMAT0001630,MIMAT0001630,Name=hsa-miR-323b-5p,Derives_from=MI0014206
14,miRNA,101056269,101056290,+,MIMAT0015050,MIMAT0015050,Name=hsa-miR-323b-3p,Derives_from=MI0014206
14,miRNA_primary_transcript,101059755,101059838,+,MI0000480,MI0000480,Name=hsa-mir-154,
14,miRNA,101059769,101059790,+,MIMAT0000452,MIMAT0000452,Name=hsa-miR-154-5p,Derives_from=MI0000480
14,miRNA,101059805,101059826,+,MIMAT0000453,MIMAT0000453,Name=hsa-miR-154-3p,Derives_from=MI0000480
14,miRNA_primary_transcript,101060573,101060674,+,MI0003136,MI0003136,Name=hsa-mir-496,
14,miRNA,101060628,101060649,+,MIMAT0002818,MIMAT0002818,Name=hsa-miR-496,Derives_from=MI0003136
14,miRNA_primary_transcript,101062050,101062118,+,MI0000785,MI0000785,Name=hsa-mir-377,
14,miRNA,101062056,101062077,+,MIMAT0004689,MIMAT0004689,Name=hsa-miR-377-5p,Derives_from=MI0000785
14,miRNA,101062094,101062115,+,MIMAT0000730,MIMAT0000730,Name=hsa-miR-377-3p,Derives_from=MI0000785
14,miRNA_primary_transcript,101064495,101064578,+,MI0005539,MI0005539,Name=hsa-mir-541,
14,miRNA,101064504,101064528,+,MIMAT0004919,MIMAT0004919,Name=hsa-miR-541-5p,Derives_from=MI0005539
14,miRNA,101064548,101064569,+,MIMAT0004920,MIMAT0004920,Name=hsa-miR-541-3p,Derives_from=MI0005539
14,miRNA_primary_transcript,101065300,101065378,+,MI0001735,MI0001735,Name=hsa-mir-409,
14,miRNA,101065314,101065336,+,MIMAT0001638,MIMAT0001638,Name=hsa-miR-409-5p,Derives_from=MI0001735
14,miRNA,101065346,101065367,+,MIMAT0001639,MIMAT0001639,Name=hsa-miR-409-3p,Derives_from=MI0001735
14,miRNA_primary_transcript,101065447,101065537,+,MI0002464,MI0002464,Name=hsa-mir-412,
14,miRNA,101065500,101065522,+,MIMAT0002170,MIMAT0002170,Name=hsa-miR-412-3p,Derives_from=MI0002464
14,miRNA,101065465,101065487,+,MIMAT0026557,MIMAT0026557,Name=hsa-miR-412-5p,Derives_from=MI0002464
14,miRNA_primary_transcript,101065598,101065667,+,MI0000777,MI0000777,Name=hsa-mir-369,
14,miRNA,101065606,101065627,+,MIMAT0001621,MIMAT0001621,Name=hsa-miR-369-5p,Derives_from=MI0000777
14,miRNA,101065641,101065661,+,MIMAT0000721,MIMAT0000721,Name=hsa-miR-369-3p,Derives_from=MI0000777
14,miRNA_primary_transcript,101065912,101065991,+,MI0002465,MI0002465,Name=hsa-mir-410,
14,miRNA,101065961,101065981,+,MIMAT0002171,MIMAT0002171,Name=hsa-miR-410-3p,Derives_from=MI0002465
14,miRNA,101065925,101065945,+,MIMAT0026558,MIMAT0026558,Name=hsa-miR-410-5p,Derives_from=MI0002465
14,miRNA_primary_transcript,101066724,101066801,+,MI0003678,MI0003678,Name=hsa-mir-656,
14,miRNA,101066766,101066786,+,MIMAT0003332,MIMAT0003332,Name=hsa-miR-656-3p,Derives_from=MI0003678
14,miRNA,101066731,101066751,+,MIMAT0026627,MIMAT0026627,Name=hsa-miR-656-5p,Derives_from=MI0003678
14,miRNA_primary_transcript,101560287,101560422,-,MI0006382,MI0006382,Name=hsa-mir-1247,
14,miRNA,101560362,101560383,-,MIMAT0005899,MIMAT0005899,Name=hsa-miR-1247-5p,Derives_from=MI0006382
14,miRNA,101560326,101560349,-,MIMAT0022721,MIMAT0022721,Name=hsa-miR-1247-3p,Derives_from=MI0006382
14,miRNA_primary_transcript,102539644,102539726,+,MI0015837,MI0015837,Name=hsa-mir-4309,
14,miRNA,102539654,102539671,+,MIMAT0016859,MIMAT0016859,Name=hsa-miR-4309,Derives_from=MI0015837
14,miRNA_primary_transcript,104117405,104117514,+,MI0000283,MI0000283,Name=hsa-mir-203a,
14,miRNA,104117469,104117490,+,MIMAT0000264,MIMAT0000264,Name=hsa-miR-203a-3p,Derives_from=MI0000283
14,miRNA,104117431,104117455,+,MIMAT0031890,MIMAT0031890,Name=hsa-miR-203a-5p,Derives_from=MI0000283
14,miRNA_primary_transcript,104117418,104117503,-,MI0017343,MI0017343,Name=hsa-mir-203b,
14,miRNA,104117468,104117489,-,MIMAT0019813,MIMAT0019813,Name=hsa-miR-203b-5p,Derives_from=MI0017343
14,miRNA,104117428,104117450,-,MIMAT0019814,MIMAT0019814,Name=hsa-miR-203b-3p,Derives_from=MI0017343
14,miRNA_primary_transcript,104677694,104677749,-,MI0017344,MI0017344,Name=hsa-mir-4710,
14,miRNA,104677723,104677740,-,MIMAT0019815,MIMAT0019815,Name=hsa-miR-4710,Derives_from=MI0017344
14,miRNA_primary_transcript,104865314,104865411,+,MI0039723,MI0039723,Name=hsa-mir-12121,
14,miRNA,104865329,104865349,+,MIMAT0049015,MIMAT0049015,Name=hsa-miR-12121,Derives_from=MI0039723
14,miRNA_primary_transcript,105150778,105150864,-,MI0022610,MI0022610,Name=hsa-mir-6765,
14,miRNA,105150840,105150864,-,MIMAT0027430,MIMAT0027430,Name=hsa-miR-6765-5p,Derives_from=MI0022610
14,miRNA,105150778,105150798,-,MIMAT0027431,MIMAT0027431,Name=hsa-miR-6765-3p,Derives_from=MI0022610
14,miRNA_primary_transcript,105621116,105621180,+,MI0025907,MI0025907,Name=hsa-mir-8071-1,
14,miRNA,105621151,105621170,+,MIMAT0030998,MIMAT0030998,Name=hsa-miR-8071,Derives_from=MI0025907
14,miRNA_primary_transcript,105640168,105640232,+,MI0026417,MI0026417,Name=hsa-mir-8071-2,
14,miRNA,105640203,105640222,+,MIMAT0030998_1,MIMAT0030998,Name=hsa-miR-8071,Derives_from=MI0026417
14,miRNA_primary_transcript,105857513,105857572,-,MI0016910,MI0016910,Name=hsa-mir-4539,
14,miRNA,105857513,105857534,-,MIMAT0019082,MIMAT0019082,Name=hsa-miR-4539,Derives_from=MI0016910
14,miRNA_primary_transcript,105858124,105858175,-,MI0016871,MI0016871,Name=hsa-mir-4507,
14,miRNA,105858125,105858144,-,MIMAT0019044,MIMAT0019044,Name=hsa-miR-4507,Derives_from=MI0016871
14,miRNA_primary_transcript,105858165,105858242,-,MI0016909,MI0016909,Name=hsa-mir-4538,
14,miRNA,105858221,105858242,-,MIMAT0019081,MIMAT0019081,Name=hsa-miR-4538,Derives_from=MI0016909
14,miRNA_primary_transcript,105859484,105859553,-,MI0016908,MI0016908,Name=hsa-mir-4537,
14,miRNA,105859532,105859553,-,MIMAT0019080,MIMAT0019080,Name=hsa-miR-4537,Derives_from=MI0016908
14,miRNA_primary_transcript,106850885,106850999,-,MI0018174,MI0018174,Name=hsa-mir-5195,
14,miRNA,106850943,106850964,-,MIMAT0021126,MIMAT0021126,Name=hsa-miR-5195-5p,Derives_from=MI0018174
14,miRNA,106850910,106850930,-,MIMAT0021127,MIMAT0021127,Name=hsa-miR-5195-3p,Derives_from=MI0018174
15,miRNA_primary_transcript,20832795,20832869,+,MI0014132,MI0014132,Name=hsa-mir-3118-2,
15,miRNA,20832838,20832860,+,MIMAT0014980,MIMAT0014980,Name=hsa-miR-3118,Derives_from=MI0014132
15,miRNA_primary_transcript,20940252,20940333,+,MI0019308,MI0019308,Name=hsa-mir-5701-1,
15,miRNA,20940261,20940279,+,MIMAT0022494,MIMAT0022494,Name=hsa-miR-5701,Derives_from=MI0019308
15,miRNA_primary_transcript,21406385,21406459,+,MI0014133,MI0014133,Name=hsa-mir-3118-3,
15,miRNA,21406428,21406450,+,MIMAT0014980_1,MIMAT0014980,Name=hsa-miR-3118,Derives_from=MI0014133
15,miRNA_primary_transcript,21513959,21514040,+,MI0019593,MI0019593,Name=hsa-mir-5701-2,
15,miRNA,21513968,21513986,+,MIMAT0022494_1,MIMAT0022494,Name=hsa-miR-5701,Derives_from=MI0019593
15,miRNA_primary_transcript,21843750,21843824,+,MI0014207,MI0014207,Name=hsa-mir-3118-4,
15,miRNA,21843793,21843815,+,MIMAT0014980_2,MIMAT0014980,Name=hsa-miR-3118,Derives_from=MI0014207
15,miRNA_primary_transcript,21951242,21951323,+,MI0031522,MI0031522,Name=hsa-mir-5701-3,
15,miRNA,21951251,21951269,+,MIMAT0022494_2,MIMAT0022494,Name=hsa-miR-5701,Derives_from=MI0031522
15,miRNA_primary_transcript,22225278,22225329,-,MI0006405,MI0006405,Name=hsa-mir-1268a,
15,miRNA,22225308,22225325,-,MIMAT0005922,MIMAT0005922,Name=hsa-miR-1268a,Derives_from=MI0006405
15,miRNA_primary_transcript,23197827,23197920,+,MI0016873,MI0016873,Name=hsa-mir-4509-1,
15,miRNA,23197844,23197865,+,MIMAT0019046,MIMAT0019046,Name=hsa-miR-4509,Derives_from=MI0016873
15,miRNA_primary_transcript,23562062,23562131,-,MI0016872,MI0016872,Name=hsa-mir-4508,
15,miRNA,23562107,23562123,-,MIMAT0019045,MIMAT0019045,Name=hsa-miR-4508,Derives_from=MI0016872
15,miRNA_primary_transcript,25848747,25848825,-,MI0017349,MI0017349,Name=hsa-mir-4715,
15,miRNA,25848795,25848816,-,MIMAT0019824,MIMAT0019824,Name=hsa-miR-4715-5p,Derives_from=MI0017349
15,miRNA,25848758,25848780,-,MIMAT0019825,MIMAT0019825,Name=hsa-miR-4715-3p,Derives_from=MI0017349
15,miRNA_primary_transcript,28426491,28426584,+,MI0016874,MI0016874,Name=hsa-mir-4509-2,
15,miRNA,28426508,28426529,+,MIMAT0019046_1,MIMAT0019046,Name=hsa-miR-4509,Derives_from=MI0016874
15,miRNA_primary_transcript,28490752,28490845,-,MI0016875,MI0016875,Name=hsa-mir-4509-3,
15,miRNA,28490807,28490828,-,MIMAT0019046_2,MIMAT0019046,Name=hsa-miR-4509,Derives_from=MI0016875
15,miRNA_primary_transcript,31065032,31065141,-,MI0000287,MI0000287,Name=hsa-mir-211,
15,miRNA,31065095,31065116,-,MIMAT0000268,MIMAT0000268,Name=hsa-miR-211-5p,Derives_from=MI0000287
15,miRNA,31065059,31065079,-,MIMAT0022694,MIMAT0022694,Name=hsa-miR-211-3p,Derives_from=MI0000287
15,miRNA_primary_transcript,34382069,34382150,-,MI0006323,MI0006323,Name=hsa-mir-1233-1,
15,miRNA,34382069,34382088,-,MIMAT0005588,MIMAT0005588,Name=hsa-miR-1233-3p,Derives_from=MI0006323
15,miRNA,34382126,34382147,-,MIMAT0022943,MIMAT0022943,Name=hsa-miR-1233-5p,Derives_from=MI0006323
15,miRNA_primary_transcript,34528290,34528371,-,MI0015973,MI0015973,Name=hsa-mir-1233-2,
15,miRNA,34528290,34528309,-,MIMAT0005588_1,MIMAT0005588,Name=hsa-miR-1233-3p,Derives_from=MI0015973
15,miRNA,34528347,34528368,-,MIMAT0022943_1,MIMAT0022943,Name=hsa-miR-1233-5p,Derives_from=MI0015973
15,miRNA_primary_transcript,35372256,35372364,-,MI0016599,MI0016599,Name=hsa-mir-3942,
15,miRNA,35372321,35372342,-,MIMAT0018358,MIMAT0018358,Name=hsa-miR-3942-5p,Derives_from=MI0016599
15,miRNA,35372280,35372300,-,MIMAT0019230,MIMAT0019230,Name=hsa-miR-3942-3p,Derives_from=MI0016599
15,miRNA_primary_transcript,35926856,35926923,+,MI0016876,MI0016876,Name=hsa-mir-4510,
15,miRNA,35926863,35926884,+,MIMAT0019047,MIMAT0019047,Name=hsa-miR-4510,Derives_from=MI0016876
15,miRNA_primary_transcript,36972821,36972901,-,MI0025899,MI0025899,Name=hsa-mir-8063,
15,miRNA,36972831,36972852,-,MIMAT0030990,MIMAT0030990,Name=hsa-miR-8063,Derives_from=MI0025899
15,miRNA_primary_transcript,41691585,41691678,+,MI0003640,MI0003640,Name=hsa-mir-626,
15,miRNA,41691645,41691663,+,MIMAT0003295,MIMAT0003295,Name=hsa-miR-626,Derives_from=MI0003640
15,miRNA_primary_transcript,41866495,41866551,-,MI0015840,MI0015840,Name=hsa-mir-4310,
15,miRNA,41866505,41866520,-,MIMAT0016862,MIMAT0016862,Name=hsa-miR-4310,Derives_from=MI0015840
15,miRNA_primary_transcript,42199570,42199666,-,MI0003641,MI0003641,Name=hsa-mir-627,
15,miRNA,42199630,42199651,-,MIMAT0003296,MIMAT0003296,Name=hsa-miR-627-5p,Derives_from=MI0003641
15,miRNA,42199593,42199612,-,MIMAT0026623,MIMAT0026623,Name=hsa-miR-627-3p,Derives_from=MI0003641
15,miRNA_primary_transcript,43793659,43793759,-,MI0006429,MI0006429,Name=hsa-mir-1282,
15,miRNA,43793732,43793751,-,MIMAT0005940,MIMAT0005940,Name=hsa-miR-1282,Derives_from=MI0006429
15,miRNA_primary_transcript,44717844,44717893,+,MI0033417,MI0033417,Name=hsa-mir-10393,
15,miRNA,44717844,44717868,+,MIMAT0041617,MIMAT0041617,Name=hsa-miR-10393-5p,Derives_from=MI0033417
15,miRNA,44717872,44717893,+,MIMAT0041618,MIMAT0041618,Name=hsa-miR-10393-3p,Derives_from=MI0033417
15,miRNA_primary_transcript,45433050,45433129,+,MI0005544,MI0005544,Name=hsa-mir-147b,
15,miRNA,45433098,45433118,+,MIMAT0004928,MIMAT0004928,Name=hsa-miR-147b-3p,Derives_from=MI0005544
15,miRNA,45433061,45433082,+,MIMAT0037331,MIMAT0037331,Name=hsa-miR-147b-5p,Derives_from=MI0005544
15,miRNA_primary_transcript,49169070,49169153,-,MI0017350,MI0017350,Name=hsa-mir-4716,
15,miRNA,49169121,49169142,-,MIMAT0019826,MIMAT0019826,Name=hsa-miR-4716-5p,Derives_from=MI0017350
15,miRNA,49169079,49169100,-,MIMAT0019827,MIMAT0019827,Name=hsa-miR-4716-3p,Derives_from=MI0017350
15,miRNA_primary_transcript,50360329,50360410,+,MI0017346,MI0017346,Name=hsa-mir-4712,
15,miRNA,50360337,50360358,+,MIMAT0019818,MIMAT0019818,Name=hsa-miR-4712-5p,Derives_from=MI0017346
15,miRNA,50360385,50360405,+,MIMAT0019819,MIMAT0019819,Name=hsa-miR-4712-3p,Derives_from=MI0017346
15,miRNA_primary_transcript,51242190,51242264,+,MI0017347,MI0017347,Name=hsa-mir-4713,
15,miRNA,51242200,51242221,+,MIMAT0019820,MIMAT0019820,Name=hsa-miR-4713-5p,Derives_from=MI0017347
15,miRNA,51242233,51242254,+,MIMAT0019821,MIMAT0019821,Name=hsa-miR-4713-3p,Derives_from=MI0017347
15,miRNA_primary_transcript,51314032,51314107,-,MI0025749,MI0025749,Name=hsa-mir-7973-2,
15,miRNA,51314088,51314107,-,MIMAT0031176,MIMAT0031176,Name=hsa-miR-7973,Derives_from=MI0025749
15,miRNA_primary_transcript,51314034,51314109,+,MI0025748,MI0025748,Name=hsa-mir-7973-1,
15,miRNA,51314034,51314053,+,MIMAT0031176_1,MIMAT0031176,Name=hsa-miR-7973,Derives_from=MI0025748
15,miRNA_primary_transcript,52277117,52277200,-,MI0006403,MI0006403,Name=hsa-mir-1266,
15,miRNA,52277166,52277188,-,MIMAT0005920,MIMAT0005920,Name=hsa-miR-1266-5p,Derives_from=MI0006403
15,miRNA,52277131,52277152,-,MIMAT0026742,MIMAT0026742,Name=hsa-miR-1266-3p,Derives_from=MI0006403
15,miRNA_primary_transcript,55372940,55373034,-,MI0003642,MI0003642,Name=hsa-mir-628,
15,miRNA,55372991,55373012,-,MIMAT0004809,MIMAT0004809,Name=hsa-miR-628-5p,Derives_from=MI0003642
15,miRNA,55372954,55372974,-,MIMAT0003297,MIMAT0003297,Name=hsa-miR-628-3p,Derives_from=MI0003642
15,miRNA_primary_transcript,59171183,59171262,-,MI0010635,MI0010635,Name=hsa-mir-2116,
15,miRNA,59171229,59171249,-,MIMAT0011160,MIMAT0011160,Name=hsa-miR-2116-5p,Derives_from=MI0010635
15,miRNA,59171192,59171212,-,MIMAT0011161,MIMAT0011161,Name=hsa-miR-2116-3p,Derives_from=MI0010635
15,miRNA_primary_transcript,62304658,62304734,-,MI0025903,MI0025903,Name=hsa-mir-8067,
15,miRNA,62304703,62304724,-,MIMAT0030994,MIMAT0030994,Name=hsa-miR-8067,Derives_from=MI0025903
15,miRNA_primary_transcript,62343029,62343138,+,MI0020362,MI0020362,Name=hsa-mir-6085,
15,miRNA,62343111,62343129,+,MIMAT0023710,MIMAT0023710,Name=hsa-miR-6085,Derives_from=MI0020362
15,miRNA_primary_transcript,62823957,62824041,+,MI0000486,MI0000486,Name=hsa-mir-190a,
15,miRNA,62823971,62823992,+,MIMAT0000458,MIMAT0000458,Name=hsa-miR-190a-5p,Derives_from=MI0000486
15,miRNA,62824008,62824028,+,MIMAT0026482,MIMAT0026482,Name=hsa-miR-190a-3p,Derives_from=MI0000486
15,miRNA_primary_transcript,63870930,63871019,-,MI0001444,MI0001444,Name=hsa-mir-422a,
15,miRNA,63870989,63871010,-,MIMAT0001339,MIMAT0001339,Name=hsa-miR-422a,Derives_from=MI0001444
15,miRNA_primary_transcript,64762387,64762515,-,MI0006408,MI0006408,Name=hsa-mir-1272,
15,miRNA,64762471,64762496,-,MIMAT0005925,MIMAT0005925,Name=hsa-miR-1272,Derives_from=MI0006408
15,miRNA_primary_transcript,65719246,65719332,-,MI0016877,MI0016877,Name=hsa-mir-4511,
15,miRNA,65719297,65719318,-,MIMAT0019048,MIMAT0019048,Name=hsa-miR-4511,Derives_from=MI0016877
15,miRNA_primary_transcript,66040233,66040332,+,MI0015841,MI0015841,Name=hsa-mir-4311,
15,miRNA,66040243,66040260,+,MIMAT0016863,MIMAT0016863,Name=hsa-miR-4311,Derives_from=MI0015841
15,miRNA_primary_transcript,66496958,66497034,-,MI0016878,MI0016878,Name=hsa-mir-4512,
15,miRNA,66496965,66496986,-,MIMAT0019049,MIMAT0019049,Name=hsa-miR-4512,Derives_from=MI0016878
15,miRNA_primary_transcript,68801850,68801925,-,MI0015842,MI0015842,Name=hsa-mir-4312,
15,miRNA,68801860,68801878,-,MIMAT0016864,MIMAT0016864,Name=hsa-miR-4312,Derives_from=MI0015842
15,miRNA_primary_transcript,70079372,70079468,-,MI0003643,MI0003643,Name=hsa-mir-629,
15,miRNA,70079427,70079447,-,MIMAT0004810,MIMAT0004810,Name=hsa-miR-629-5p,Derives_from=MI0003643
15,miRNA,70079387,70079408,-,MIMAT0003298,MIMAT0003298,Name=hsa-miR-629-3p,Derives_from=MI0003643
15,miRNA_primary_transcript,72587217,72587313,+,MI0003644,MI0003644,Name=hsa-mir-630,
15,miRNA,72587277,72587298,+,MIMAT0003299,MIMAT0003299,Name=hsa-miR-630,Derives_from=MI0003644
15,miRNA_primary_transcript,73299910,73299979,+,MI0039739,MI0039739,Name=hsa-mir-12135,
15,miRNA,73299962,73299979,+,MIMAT0049031,MIMAT0049031,Name=hsa-miR-12135,Derives_from=MI0039739
15,miRNA_primary_transcript,74411357,74411432,-,MI0022728,MI0022728,Name=hsa-mir-6881,
15,miRNA,74411406,74411427,-,MIMAT0027662,MIMAT0027662,Name=hsa-miR-6881-5p,Derives_from=MI0022728
15,miRNA,74411361,74411382,-,MIMAT0027663,MIMAT0027663,Name=hsa-miR-6881-3p,Derives_from=MI0022728
15,miRNA_primary_transcript,74788672,74788757,-,MI0016879,MI0016879,Name=hsa-mir-4513,
15,miRNA,74788723,74788744,-,MIMAT0019050,MIMAT0019050,Name=hsa-miR-4513,Derives_from=MI0016879
15,miRNA_primary_transcript,74840642,74840707,-,MI0022729,MI0022729,Name=hsa-mir-6882,
15,miRNA,74840681,74840702,-,MIMAT0027664,MIMAT0027664,Name=hsa-miR-6882-5p,Derives_from=MI0022729
15,miRNA,74840642,74840665,-,MIMAT0027665,MIMAT0027665,Name=hsa-miR-6882-3p,Derives_from=MI0022729
15,miRNA_primary_transcript,75353611,75353685,-,MI0003645,MI0003645,Name=hsa-mir-631,
15,miRNA,75353650,75353670,-,MIMAT0003300,MIMAT0003300,Name=hsa-miR-631,Derives_from=MI0003645
15,miRNA_primary_transcript,75762215,75762315,-,MI0015843,MI0015843,Name=hsa-mir-4313,
15,miRNA,75762286,75762305,-,MIMAT0016865,MIMAT0016865,Name=hsa-miR-4313,Derives_from=MI0015843
15,miRNA_primary_transcript,79209788,79209871,+,MI0000481,MI0000481,Name=hsa-mir-184,
15,miRNA,79209840,79209861,+,MIMAT0000454,MIMAT0000454,Name=hsa-miR-184,Derives_from=MI0000481
15,miRNA_primary_transcript,80581103,80581239,+,MI0019117,MI0019117,Name=hsa-mir-5572,
15,miRNA,80581179,80581199,+,MIMAT0022260,MIMAT0022260,Name=hsa-miR-5572,Derives_from=MI0019117
15,miRNA_primary_transcript,80841978,80842073,-,MI0003679,MI0003679,Name=hsa-mir-549a,
