0,1,2,3,4,5,6,7,8
13,miRNA,114273885,114273906,+,MIMAT0019038,MIMAT0019038,Name=hsa-miR-4502,Derives_from=MI0016865
14,miRNA,21023355,21023376,-,MIMAT0025846,MIMAT0025846,Name=hsa-miR-6717-5p,Derives_from=MI0022551
14,miRNA,22956998,22957020,-,MIMAT0019807,MIMAT0019807,Name=hsa-miR-4707-5p,Derives_from=MI0017340
14,miRNA,22956957,22956978,-,MIMAT0019808,MIMAT0019808,Name=hsa-miR-4707-3p,Derives_from=MI0017340
14,miRNA,23388602,23388623,-,MIMAT0000241,MIMAT0000241,Name=hsa-miR-208a-3p,Derives_from=MI0000251
14,miRNA,23388637,23388658,-,MIMAT0026474,MIMAT0026474,Name=hsa-miR-208a-5p,Derives_from=MI0000251
14,miRNA,23417997,23418018,-,MIMAT0004960,MIMAT0004960,Name=hsa-miR-208b-3p,Derives_from=MI0005570
14,miRNA,23418032,23418053,-,MIMAT0026722,MIMAT0026722,Name=hsa-miR-208b-5p,Derives_from=MI0005570
14,miRNA,24143489,24143511,-,MIMAT0030018,MIMAT0030018,Name=hsa-miR-7703,Derives_from=MI0025239
14,miRNA,26908697,26908715,+,MIMAT0016860,MIMAT0016860,Name=hsa-miR-4307,Derives_from=MI0015838
14,miRNA,27633246,27633269,-,MIMAT0015046,MIMAT0015046,Name=hsa-miR-3171,Derives_from=MI0014202
14,miRNA,31014706,31014727,-,MIMAT0003293,MIMAT0003293,Name=hsa-miR-624-5p,Derives_from=MI0003638
14,miRNA,31014669,31014689,-,MIMAT0004807,MIMAT0004807,Name=hsa-miR-624-3p,Derives_from=MI0003638
14,miRNA,36952358,36952379,-,MIMAT0019039,MIMAT0019039,Name=hsa-miR-4503,Derives_from=MI0016866
14,miRNA,47761061,47761082,-,MIMAT0018354,MIMAT0018354,Name=hsa-miR-548y,Derives_from=MI0016595
14,miRNA,49966399,49966419,+,MIMAT0023701,MIMAT0023701,Name=hsa-miR-6076,Derives_from=MI0020353
14,miRNA,50299871,50299892,-,MIMAT0019040,MIMAT0019040,Name=hsa-miR-4504,Derives_from=MI0016867
14,miRNA,53948463,53948484,-,MIMAT0022273,MIMAT0022273,Name=hsa-miR-5580-5p,Derives_from=MI0019135
14,miRNA,53948427,53948448,-,MIMAT0022274,MIMAT0022274,Name=hsa-miR-5580-3p,Derives_from=MI0019135
14,miRNA,54878123,54878140,-,MIMAT0016861,MIMAT0016861,Name=hsa-miR-4308,Derives_from=MI0015839
14,miRNA,59646999,59647020,-,MIMAT0022287,MIMAT0022287,Name=hsa-miR-5586-5p,Derives_from=MI0019143
14,miRNA,59646962,59646983,-,MIMAT0022288,MIMAT0022288,Name=hsa-miR-5586-3p,Derives_from=MI0019143
14,miRNA,60648681,60648700,+,MIMAT0039310,MIMAT0039310,Name=hsa-miR-9718,Derives_from=MI0030983
14,miRNA,64095084,64095105,-,MIMAT0005928,MIMAT0005928,Name=hsa-miR-548h-5p,Derives_from=MI0006411
14,miRNA,64785663,64785684,-,MIMAT0030430,MIMAT0030430,Name=hsa-miR-7855-5p,Derives_from=MI0025525
14,miRNA,65044697,65044721,+,MIMAT0019806,MIMAT0019806,Name=hsa-miR-4706,Derives_from=MI0017339
14,miRNA,65335155,65335175,-,MIMAT0019809,MIMAT0019809,Name=hsa-miR-4708-5p,Derives_from=MI0017341
14,miRNA,65335123,65335144,-,MIMAT0019810,MIMAT0019810,Name=hsa-miR-4708-3p,Derives_from=MI0017341
14,miRNA,65471116,65471136,+,MIMAT0003294,MIMAT0003294,Name=hsa-miR-625-5p,Derives_from=MI0003639
14,miRNA,65471153,65471174,+,MIMAT0004808,MIMAT0004808,Name=hsa-miR-625-3p,Derives_from=MI0003639
14,miRNA,67441902,67441922,-,MIMAT0022487,MIMAT0022487,Name=hsa-miR-5694,Derives_from=MI0019301
14,miRNA,72516831,72516852,+,MIMAT0030411,MIMAT0030411,Name=hsa-miR-7843-5p,Derives_from=MI0025510
14,miRNA,72516866,72516887,+,MIMAT0030412,MIMAT0030412,Name=hsa-miR-7843-3p,Derives_from=MI0025510
14,miRNA,73758749,73758766,+,MIMAT0019041,MIMAT0019041,Name=hsa-miR-4505,Derives_from=MI0016868
14,miRNA,74480175,74480196,-,MIMAT0019811,MIMAT0019811,Name=hsa-miR-4709-5p,Derives_from=MI0017342
14,miRNA,74480135,74480157,-,MIMAT0019812,MIMAT0019812,Name=hsa-miR-4709-3p,Derives_from=MI0017342
14,miRNA,77266231,77266248,+,MIMAT0005911,MIMAT0005911,Name=hsa-miR-1260a,Derives_from=MI0006394
14,miRNA,93948233,93948252,-,MIMAT0019042,MIMAT0019042,Name=hsa-miR-4506,Derives_from=MI0016869
14,miRNA,95137923,95137944,-,MIMAT0015048,MIMAT0015048,Name=hsa-miR-3173-3p,Derives_from=MI0014204
14,miRNA,95137961,95137982,-,MIMAT0019214,MIMAT0019214,Name=hsa-miR-3173-5p,Derives_from=MI0014204
14,miRNA,100109438,100109455,-,MIMAT0010214,MIMAT0010214,Name=hsa-miR-151b,Derives_from=MI0003772
14,miRNA,100109673,100109693,+,MIMAT0004694,MIMAT0004694,Name=hsa-miR-342-5p,Derives_from=MI0000805
14,miRNA,100109715,100109737,+,MIMAT0000753,MIMAT0000753,Name=hsa-miR-342-3p,Derives_from=MI0000805
14,miRNA,100277362,100277383,+,MIMAT0027428,MIMAT0027428,Name=hsa-miR-6764-5p,Derives_from=MI0022609
14,miRNA,100277397,100277417,+,MIMAT0027429,MIMAT0027429,Name=hsa-miR-6764-3p,Derives_from=MI0022609
14,miRNA,100307876,100307897,+,MIMAT0000772,MIMAT0000772,Name=hsa-miR-345-5p,Derives_from=MI0000825
14,miRNA,100307912,100307933,+,MIMAT0022698,MIMAT0022698,Name=hsa-miR-345-3p,Derives_from=MI0000825
14,miRNA,100814551,100814570,+,MIMAT0019043,MIMAT0019043,Name=hsa-miR-2392,Derives_from=MI0016870
14,miRNA,100852409,100852431,+,MIMAT0003948,MIMAT0003948,Name=hsa-miR-770-5p,Derives_from=MI0005118
14,miRNA,100869075,100869096,+,MIMAT0002813,MIMAT0002813,Name=hsa-miR-493-5p,Derives_from=MI0003132
14,miRNA,100869116,100869137,+,MIMAT0003161,MIMAT0003161,Name=hsa-miR-493-3p,Derives_from=MI0003132
14,miRNA,100874515,100874535,+,MIMAT0004695,MIMAT0004695,Name=hsa-miR-337-5p,Derives_from=MI0000806
14,miRNA,100874553,100874574,+,MIMAT0000754,MIMAT0000754,Name=hsa-miR-337-3p,Derives_from=MI0000806
14,miRNA,100875075,100875094,+,MIMAT0004952,MIMAT0004952,Name=hsa-miR-665,Derives_from=MI0005563
14,miRNA,100881026,100881046,+,MIMAT0001625,MIMAT0001625,Name=hsa-miR-431-5p,Derives_from=MI0001721
14,miRNA,100881069,100881090,+,MIMAT0004757,MIMAT0004757,Name=hsa-miR-431-3p,Derives_from=MI0001721
14,miRNA,100881949,100881970,+,MIMAT0001627,MIMAT0001627,Name=hsa-miR-433-3p,Derives_from=MI0001723
14,miRNA,100881897,100881918,+,MIMAT0026554,MIMAT0026554,Name=hsa-miR-433-5p,Derives_from=MI0001723
14,miRNA,100883001,100883022,+,MIMAT0004604,MIMAT0004604,Name=hsa-miR-127-5p,Derives_from=MI0000472
14,miRNA,100883035,100883056,+,MIMAT0000446,MIMAT0000446,Name=hsa-miR-127-3p,Derives_from=MI0000472
14,miRNA,100884496,100884518,+,MIMAT0002814,MIMAT0002814,Name=hsa-miR-432-5p,Derives_from=MI0003133
14,miRNA,100884544,100884564,+,MIMAT0002815,MIMAT0002815,Name=hsa-miR-432-3p,Derives_from=MI0003133
14,miRNA,100884716,100884738,+,MIMAT0000448,MIMAT0000448,Name=hsa-miR-136-5p,Derives_from=MI0000475
14,miRNA,100884750,100884771,+,MIMAT0004606,MIMAT0004606,Name=hsa-miR-136-3p,Derives_from=MI0000475
14,miRNA,100911186,100911207,+,MIMAT0000722,MIMAT0000722,Name=hsa-miR-370-3p,Derives_from=MI0000778
14,miRNA,100911151,100911172,+,MIMAT0026483,MIMAT0026483,Name=hsa-miR-370-5p,Derives_from=MI0000778
14,miRNA,101022071,101022091,+,MIMAT0000733,MIMAT0000733,Name=hsa-miR-379-5p,Derives_from=MI0000787
14,miRNA,101022109,101022130,+,MIMAT0004690,MIMAT0004690,Name=hsa-miR-379-3p,Derives_from=MI0000787
14,miRNA,101023340,101023360,+,MIMAT0003329,MIMAT0003329,Name=hsa-miR-411-5p,Derives_from=MI0003675
14,miRNA,101023375,101023396,+,MIMAT0004813,MIMAT0004813,Name=hsa-miR-411-3p,Derives_from=MI0003675
14,miRNA,101023800,101023821,+,MIMAT0002890,MIMAT0002890,Name=hsa-miR-299-5p,Derives_from=MI0000744
14,miRNA,101023832,101023853,+,MIMAT0000687,MIMAT0000687,Name=hsa-miR-299-3p,Derives_from=MI0000744
14,miRNA,101025021,101025042,+,MIMAT0000734,MIMAT0000734,Name=hsa-miR-380-5p,Derives_from=MI0000788
14,miRNA,101025056,101025077,+,MIMAT0000735,MIMAT0000735,Name=hsa-miR-380-3p,Derives_from=MI0000788
14,miRNA,101025620,101025640,+,MIMAT0005955,MIMAT0005955,Name=hsa-miR-1197,Derives_from=MI0006656
14,miRNA,101025747,101025768,+,MIMAT0004696,MIMAT0004696,Name=hsa-miR-323a-5p,Derives_from=MI0000807
14,miRNA,101025782,101025802,+,MIMAT0000755,MIMAT0000755,Name=hsa-miR-323a-3p,Derives_from=MI0000807
14,miRNA,101026071,101026092,+,MIMAT0003879,MIMAT0003879,Name=hsa-miR-758-3p,Derives_from=MI0003757
14,miRNA,101026034,101026055,+,MIMAT0022929,MIMAT0022929,Name=hsa-miR-758-5p,Derives_from=MI0003757
14,miRNA,101026834,101026855,+,MIMAT0001629,MIMAT0001629,Name=hsa-miR-329-3p,Derives_from=MI0001725
14,miRNA,101026797,101026819,+,MIMAT0026555,MIMAT0026555,Name=hsa-miR-329-5p,Derives_from=MI0001725
14,miRNA,101027151,101027172,+,MIMAT0001629_1,MIMAT0001629,Name=hsa-miR-329-3p,Derives_from=MI0001726
14,miRNA,101027114,101027136,+,MIMAT0026555_1,MIMAT0026555,Name=hsa-miR-329-5p,Derives_from=MI0001726
14,miRNA,101029681,101029702,+,MIMAT0002816,MIMAT0002816,Name=hsa-miR-494-3p,Derives_from=MI0003134
14,miRNA,101029648,101029670,+,MIMAT0026607,MIMAT0026607,Name=hsa-miR-494-5p,Derives_from=MI0003134
14,miRNA,101030061,101030083,+,MIMAT0015049,MIMAT0015049,Name=hsa-miR-1193,Derives_from=MI0014205
14,miRNA,101032033,101032054,+,MIMAT0004954,MIMAT0004954,Name=hsa-miR-543,Derives_from=MI0005565
14,miRNA,101033804,101033825,+,MIMAT0002817,MIMAT0002817,Name=hsa-miR-495-3p,Derives_from=MI0003135
14,miRNA,101033768,101033789,+,MIMAT0022924,MIMAT0022924,Name=hsa-miR-495-5p,Derives_from=MI0003135
14,miRNA,101039732,101039752,+,MIMAT0000720,MIMAT0000720,Name=hsa-miR-376c-3p,Derives_from=MI0000776
14,miRNA,101039694,101039714,+,MIMAT0022861,MIMAT0022861,Name=hsa-miR-376c-5p,Derives_from=MI0000776
14,miRNA,101040118,101040138,+,MIMAT0000729,MIMAT0000729,Name=hsa-miR-376a-3p,Derives_from=MI0003529
14,miRNA,101040080,101040100,+,MIMAT0022928,MIMAT0022928,Name=hsa-miR-376a-2-5p,Derives_from=MI0003529
14,miRNA,101040234,101040255,+,MIMAT0003330,MIMAT0003330,Name=hsa-miR-654-5p,Derives_from=MI0003676
14,miRNA,101040269,101040290,+,MIMAT0004814,MIMAT0004814,Name=hsa-miR-654-3p,Derives_from=MI0003676
14,miRNA,101040497,101040518,+,MIMAT0002172,MIMAT0002172,Name=hsa-miR-376b-3p,Derives_from=MI0002466
14,miRNA,101040459,101040480,+,MIMAT0022923,MIMAT0022923,Name=hsa-miR-376b-5p,Derives_from=MI0002466
14,miRNA,101040788,101040809,+,MIMAT0003386,MIMAT0003386,Name=hsa-miR-376a-5p,Derives_from=MI0000784
14,miRNA,101040825,101040845,+,MIMAT0000729_1,MIMAT0000729,Name=hsa-miR-376a-3p,Derives_from=MI0000784
14,miRNA,101041414,101041435,+,MIMAT0004903,MIMAT0004903,Name=hsa-miR-300,Derives_from=MI0005525
14,miRNA,101042991,101043011,+,MIMAT0005798,MIMAT0005798,Name=hsa-miR-1185-5p,Derives_from=MI0003844
14,miRNA,101043029,101043050,+,MIMAT0022838,MIMAT0022838,Name=hsa-miR-1185-1-3p,Derives_from=MI0003844
14,miRNA,101044212,101044232,+,MIMAT0005798_1,MIMAT0005798,Name=hsa-miR-1185-5p,Derives_from=MI0003821
14,miRNA,101044250,101044271,+,MIMAT0022713,MIMAT0022713,Name=hsa-miR-1185-2-3p,Derives_from=MI0003821
14,miRNA,101045968,101045989,+,MIMAT0000736,MIMAT0000736,Name=hsa-miR-381-3p,Derives_from=MI0000789
14,miRNA,101045927,101045948,+,MIMAT0022862,MIMAT0022862,Name=hsa-miR-381-5p,Derives_from=MI0000789
14,miRNA,101046505,101046526,+,MIMAT0003180,MIMAT0003180,Name=hsa-miR-487b-3p,Derives_from=MI0003530
14,miRNA,101046469,101046490,+,MIMAT0026614,MIMAT0026614,Name=hsa-miR-487b-5p,Derives_from=MI0003530
14,miRNA,101047329,101047350,+,MIMAT0003163,MIMAT0003163,Name=hsa-miR-539-5p,Derives_from=MI0003514
14,miRNA,101047369,101047390,+,MIMAT0022705,MIMAT0022705,Name=hsa-miR-539-3p,Derives_from=MI0003514
14,miRNA,101047949,101047969,+,MIMAT0004921,MIMAT0004921,Name=hsa-miR-889-3p,Derives_from=MI0005540
14,miRNA,101047911,101047932,+,MIMAT0026719,MIMAT0026719,Name=hsa-miR-889-5p,Derives_from=MI0005540
14,miRNA,101048712,101048733,+,MIMAT0003164,MIMAT0003164,Name=hsa-miR-544a,Derives_from=MI0003515
14,miRNA,101049610,101049631,+,MIMAT0003331,MIMAT0003331,Name=hsa-miR-655-3p,Derives_from=MI0003677
14,miRNA,101049572,101049593,+,MIMAT0026626,MIMAT0026626,Name=hsa-miR-655-5p,Derives_from=MI0003677
14,miRNA,101052494,101052515,+,MIMAT0002178,MIMAT0002178,Name=hsa-miR-487a-3p,Derives_from=MI0002471
14,miRNA,101052458,101052479,+,MIMAT0026559,MIMAT0026559,Name=hsa-miR-487a-5p,Derives_from=MI0002471
14,miRNA,101054316,101054337,+,MIMAT0000737,MIMAT0000737,Name=hsa-miR-382-5p,Derives_from=MI0000790
14,miRNA,101054352,101054372,+,MIMAT0022697,MIMAT0022697,Name=hsa-miR-382-3p,Derives_from=MI0000790
14,miRNA,101054694,101054715,+,MIMAT0000447,MIMAT0000447,Name=hsa-miR-134-5p,Derives_from=MI0000474
14,miRNA,101054732,101054754,+,MIMAT0026481,MIMAT0026481,Name=hsa-miR-134-3p,Derives_from=MI0000474
14,miRNA,101055300,101055322,+,MIMAT0003881,MIMAT0003881,Name=hsa-miR-668-3p,Derives_from=MI0003761
14,miRNA,101055264,101055282,+,MIMAT0026636,MIMAT0026636,Name=hsa-miR-668-5p,Derives_from=MI0003761
14,miRNA,101055427,101055448,+,MIMAT0002175,MIMAT0002175,Name=hsa-miR-485-5p,Derives_from=MI0002469
14,miRNA,101055464,101055485,+,MIMAT0002176,MIMAT0002176,Name=hsa-miR-485-3p,Derives_from=MI0002469
14,miRNA,101056233,101056255,+,MIMAT0001630,MIMAT0001630,Name=hsa-miR-323b-5p,Derives_from=MI0014206
14,miRNA,101056269,101056290,+,MIMAT0015050,MIMAT0015050,Name=hsa-miR-323b-3p,Derives_from=MI0014206
14,miRNA,101059769,101059790,+,MIMAT0000452,MIMAT0000452,Name=hsa-miR-154-5p,Derives_from=MI0000480
14,miRNA,101059805,101059826,+,MIMAT0000453,MIMAT0000453,Name=hsa-miR-154-3p,Derives_from=MI0000480
14,miRNA,101060628,101060649,+,MIMAT0002818,MIMAT0002818,Name=hsa-miR-496,Derives_from=MI0003136
14,miRNA,101062056,101062077,+,MIMAT0004689,MIMAT0004689,Name=hsa-miR-377-5p,Derives_from=MI0000785
14,miRNA,101062094,101062115,+,MIMAT0000730,MIMAT0000730,Name=hsa-miR-377-3p,Derives_from=MI0000785
14,miRNA,101064504,101064528,+,MIMAT0004919,MIMAT0004919,Name=hsa-miR-541-5p,Derives_from=MI0005539
14,miRNA,101064548,101064569,+,MIMAT0004920,MIMAT0004920,Name=hsa-miR-541-3p,Derives_from=MI0005539
14,miRNA,101065314,101065336,+,MIMAT0001638,MIMAT0001638,Name=hsa-miR-409-5p,Derives_from=MI0001735
14,miRNA,101065346,101065367,+,MIMAT0001639,MIMAT0001639,Name=hsa-miR-409-3p,Derives_from=MI0001735
14,miRNA,101065500,101065522,+,MIMAT0002170,MIMAT0002170,Name=hsa-miR-412-3p,Derives_from=MI0002464
14,miRNA,101065465,101065487,+,MIMAT0026557,MIMAT0026557,Name=hsa-miR-412-5p,Derives_from=MI0002464
14,miRNA,101065606,101065627,+,MIMAT0001621,MIMAT0001621,Name=hsa-miR-369-5p,Derives_from=MI0000777
14,miRNA,101065641,101065661,+,MIMAT0000721,MIMAT0000721,Name=hsa-miR-369-3p,Derives_from=MI0000777
14,miRNA,101065961,101065981,+,MIMAT0002171,MIMAT0002171,Name=hsa-miR-410-3p,Derives_from=MI0002465
14,miRNA,101065925,101065945,+,MIMAT0026558,MIMAT0026558,Name=hsa-miR-410-5p,Derives_from=MI0002465
14,miRNA,101066766,101066786,+,MIMAT0003332,MIMAT0003332,Name=hsa-miR-656-3p,Derives_from=MI0003678
14,miRNA,101066731,101066751,+,MIMAT0026627,MIMAT0026627,Name=hsa-miR-656-5p,Derives_from=MI0003678
14,miRNA,101560362,101560383,-,MIMAT0005899,MIMAT0005899,Name=hsa-miR-1247-5p,Derives_from=MI0006382
14,miRNA,101560326,101560349,-,MIMAT0022721,MIMAT0022721,Name=hsa-miR-1247-3p,Derives_from=MI0006382
14,miRNA,102539654,102539671,+,MIMAT0016859,MIMAT0016859,Name=hsa-miR-4309,Derives_from=MI0015837
14,miRNA,104117469,104117490,+,MIMAT0000264,MIMAT0000264,Name=hsa-miR-203a-3p,Derives_from=MI0000283
14,miRNA,104117431,104117455,+,MIMAT0031890,MIMAT0031890,Name=hsa-miR-203a-5p,Derives_from=MI0000283
14,miRNA,104117468,104117489,-,MIMAT0019813,MIMAT0019813,Name=hsa-miR-203b-5p,Derives_from=MI0017343
14,miRNA,104117428,104117450,-,MIMAT0019814,MIMAT0019814,Name=hsa-miR-203b-3p,Derives_from=MI0017343
14,miRNA,104677723,104677740,-,MIMAT0019815,MIMAT0019815,Name=hsa-miR-4710,Derives_from=MI0017344
14,miRNA,104865329,104865349,+,MIMAT0049015,MIMAT0049015,Name=hsa-miR-12121,Derives_from=MI0039723
14,miRNA,105150840,105150864,-,MIMAT0027430,MIMAT0027430,Name=hsa-miR-6765-5p,Derives_from=MI0022610
14,miRNA,105150778,105150798,-,MIMAT0027431,MIMAT0027431,Name=hsa-miR-6765-3p,Derives_from=MI0022610
14,miRNA,105621151,105621170,+,MIMAT0030998,MIMAT0030998,Name=hsa-miR-8071,Derives_from=MI0025907
14,miRNA,105640203,105640222,+,MIMAT0030998_1,MIMAT0030998,Name=hsa-miR-8071,Derives_from=MI0026417
14,miRNA,105857513,105857534,-,MIMAT0019082,MIMAT0019082,Name=hsa-miR-4539,Derives_from=MI0016910
14,miRNA,105858125,105858144,-,MIMAT0019044,MIMAT0019044,Name=hsa-miR-4507,Derives_from=MI0016871
14,miRNA,105858221,105858242,-,MIMAT0019081,MIMAT0019081,Name=hsa-miR-4538,Derives_from=MI0016909
14,miRNA,105859532,105859553,-,MIMAT0019080,MIMAT0019080,Name=hsa-miR-4537,Derives_from=MI0016908
14,miRNA,106850943,106850964,-,MIMAT0021126,MIMAT0021126,Name=hsa-miR-5195-5p,Derives_from=MI0018174
14,miRNA,106850910,106850930,-,MIMAT0021127,MIMAT0021127,Name=hsa-miR-5195-3p,Derives_from=MI0018174
15,miRNA,20832838,20832860,+,MIMAT0014980,MIMAT0014980,Name=hsa-miR-3118,Derives_from=MI0014132
15,miRNA,20940261,20940279,+,MIMAT0022494,MIMAT0022494,Name=hsa-miR-5701,Derives_from=MI0019308
15,miRNA,21406428,21406450,+,MIMAT0014980_1,MIMAT0014980,Name=hsa-miR-3118,Derives_from=MI0014133
15,miRNA,21513968,21513986,+,MIMAT0022494_1,MIMAT0022494,Name=hsa-miR-5701,Derives_from=MI0019593
15,miRNA,21843793,21843815,+,MIMAT0014980_2,MIMAT0014980,Name=hsa-miR-3118,Derives_from=MI0014207
15,miRNA,21951251,21951269,+,MIMAT0022494_2,MIMAT0022494,Name=hsa-miR-5701,Derives_from=MI0031522
15,miRNA,22225308,22225325,-,MIMAT0005922,MIMAT0005922,Name=hsa-miR-1268a,Derives_from=MI0006405
15,miRNA,23197844,23197865,+,MIMAT0019046,MIMAT0019046,Name=hsa-miR-4509,Derives_from=MI0016873
15,miRNA,23562107,23562123,-,MIMAT0019045,MIMAT0019045,Name=hsa-miR-4508,Derives_from=MI0016872
15,miRNA,25848795,25848816,-,MIMAT0019824,MIMAT0019824,Name=hsa-miR-4715-5p,Derives_from=MI0017349
15,miRNA,25848758,25848780,-,MIMAT0019825,MIMAT0019825,Name=hsa-miR-4715-3p,Derives_from=MI0017349
15,miRNA,28426508,28426529,+,MIMAT0019046_1,MIMAT0019046,Name=hsa-miR-4509,Derives_from=MI0016874
15,miRNA,28490807,28490828,-,MIMAT0019046_2,MIMAT0019046,Name=hsa-miR-4509,Derives_from=MI0016875
15,miRNA,31065095,31065116,-,MIMAT0000268,MIMAT0000268,Name=hsa-miR-211-5p,Derives_from=MI0000287
15,miRNA,31065059,31065079,-,MIMAT0022694,MIMAT0022694,Name=hsa-miR-211-3p,Derives_from=MI0000287
15,miRNA,34382069,34382088,-,MIMAT0005588,MIMAT0005588,Name=hsa-miR-1233-3p,Derives_from=MI0006323
15,miRNA,34382126,34382147,-,MIMAT0022943,MIMAT0022943,Name=hsa-miR-1233-5p,Derives_from=MI0006323
15,miRNA,34528290,34528309,-,MIMAT0005588_1,MIMAT0005588,Name=hsa-miR-1233-3p,Derives_from=MI0015973
15,miRNA,34528347,34528368,-,MIMAT0022943_1,MIMAT0022943,Name=hsa-miR-1233-5p,Derives_from=MI0015973
15,miRNA,35372321,35372342,-,MIMAT0018358,MIMAT0018358,Name=hsa-miR-3942-5p,Derives_from=MI0016599
15,miRNA,35372280,35372300,-,MIMAT0019230,MIMAT0019230,Name=hsa-miR-3942-3p,Derives_from=MI0016599
15,miRNA,35926863,35926884,+,MIMAT0019047,MIMAT0019047,Name=hsa-miR-4510,Derives_from=MI0016876
15,miRNA,36972831,36972852,-,MIMAT0030990,MIMAT0030990,Name=hsa-miR-8063,Derives_from=MI0025899
15,miRNA,41691645,41691663,+,MIMAT0003295,MIMAT0003295,Name=hsa-miR-626,Derives_from=MI0003640
15,miRNA,41866505,41866520,-,MIMAT0016862,MIMAT0016862,Name=hsa-miR-4310,Derives_from=MI0015840
15,miRNA,42199630,42199651,-,MIMAT0003296,MIMAT0003296,Name=hsa-miR-627-5p,Derives_from=MI0003641
15,miRNA,42199593,42199612,-,MIMAT0026623,MIMAT0026623,Name=hsa-miR-627-3p,Derives_from=MI0003641
15,miRNA,43793732,43793751,-,MIMAT0005940,MIMAT0005940,Name=hsa-miR-1282,Derives_from=MI0006429
15,miRNA,44717844,44717868,+,MIMAT0041617,MIMAT0041617,Name=hsa-miR-10393-5p,Derives_from=MI0033417
15,miRNA,44717872,44717893,+,MIMAT0041618,MIMAT0041618,Name=hsa-miR-10393-3p,Derives_from=MI0033417
15,miRNA,45433098,45433118,+,MIMAT0004928,MIMAT0004928,Name=hsa-miR-147b-3p,Derives_from=MI0005544
15,miRNA,45433061,45433082,+,MIMAT0037331,MIMAT0037331,Name=hsa-miR-147b-5p,Derives_from=MI0005544
15,miRNA,49169121,49169142,-,MIMAT0019826,MIMAT0019826,Name=hsa-miR-4716-5p,Derives_from=MI0017350
15,miRNA,49169079,49169100,-,MIMAT0019827,MIMAT0019827,Name=hsa-miR-4716-3p,Derives_from=MI0017350
15,miRNA,50360337,50360358,+,MIMAT0019818,MIMAT0019818,Name=hsa-miR-4712-5p,Derives_from=MI0017346
15,miRNA,50360385,50360405,+,MIMAT0019819,MIMAT0019819,Name=hsa-miR-4712-3p,Derives_from=MI0017346
15,miRNA,51242200,51242221,+,MIMAT0019820,MIMAT0019820,Name=hsa-miR-4713-5p,Derives_from=MI0017347
15,miRNA,51242233,51242254,+,MIMAT0019821,MIMAT0019821,Name=hsa-miR-4713-3p,Derives_from=MI0017347
15,miRNA,51314088,51314107,-,MIMAT0031176,MIMAT0031176,Name=hsa-miR-7973,Derives_from=MI0025749
15,miRNA,51314034,51314053,+,MIMAT0031176_1,MIMAT0031176,Name=hsa-miR-7973,Derives_from=MI0025748
15,miRNA,52277166,52277188,-,MIMAT0005920,MIMAT0005920,Name=hsa-miR-1266-5p,Derives_from=MI0006403
15,miRNA,52277131,52277152,-,MIMAT0026742,MIMAT0026742,Name=hsa-miR-1266-3p,Derives_from=MI0006403
15,miRNA,55372991,55373012,-,MIMAT0004809,MIMAT0004809,Name=hsa-miR-628-5p,Derives_from=MI0003642
15,miRNA,55372954,55372974,-,MIMAT0003297,MIMAT0003297,Name=hsa-miR-628-3p,Derives_from=MI0003642
15,miRNA,59171229,59171249,-,MIMAT0011160,MIMAT0011160,Name=hsa-miR-2116-5p,Derives_from=MI0010635
15,miRNA,59171192,59171212,-,MIMAT0011161,MIMAT0011161,Name=hsa-miR-2116-3p,Derives_from=MI0010635
15,miRNA,62304703,62304724,-,MIMAT0030994,MIMAT0030994,Name=hsa-miR-8067,Derives_from=MI0025903
15,miRNA,62343111,62343129,+,MIMAT0023710,MIMAT0023710,Name=hsa-miR-6085,Derives_from=MI0020362
15,miRNA,62823971,62823992,+,MIMAT0000458,MIMAT0000458,Name=hsa-miR-190a-5p,Derives_from=MI0000486
15,miRNA,62824008,62824028,+,MIMAT0026482,MIMAT0026482,Name=hsa-miR-190a-3p,Derives_from=MI0000486
15,miRNA,63870989,63871010,-,MIMAT0001339,MIMAT0001339,Name=hsa-miR-422a,Derives_from=MI0001444
15,miRNA,64762471,64762496,-,MIMAT0005925,MIMAT0005925,Name=hsa-miR-1272,Derives_from=MI0006408
15,miRNA,65719297,65719318,-,MIMAT0019048,MIMAT0019048,Name=hsa-miR-4511,Derives_from=MI0016877
15,miRNA,66040243,66040260,+,MIMAT0016863,MIMAT0016863,Name=hsa-miR-4311,Derives_from=MI0015841
15,miRNA,66496965,66496986,-,MIMAT0019049,MIMAT0019049,Name=hsa-miR-4512,Derives_from=MI0016878
15,miRNA,68801860,68801878,-,MIMAT0016864,MIMAT0016864,Name=hsa-miR-4312,Derives_from=MI0015842
15,miRNA,70079427,70079447,-,MIMAT0004810,MIMAT0004810,Name=hsa-miR-629-5p,Derives_from=MI0003643
15,miRNA,70079387,70079408,-,MIMAT0003298,MIMAT0003298,Name=hsa-miR-629-3p,Derives_from=MI0003643
15,miRNA,72587277,72587298,+,MIMAT0003299,MIMAT0003299,Name=hsa-miR-630,Derives_from=MI0003644
15,miRNA,73299962,73299979,+,MIMAT0049031,MIMAT0049031,Name=hsa-miR-12135,Derives_from=MI0039739
15,miRNA,74411406,74411427,-,MIMAT0027662,MIMAT0027662,Name=hsa-miR-6881-5p,Derives_from=MI0022728
15,miRNA,74411361,74411382,-,MIMAT0027663,MIMAT0027663,Name=hsa-miR-6881-3p,Derives_from=MI0022728
